tW,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
t,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
161.0,0.0,-0.0493415519212,0.0,0.0,0.0493415519212,0.0,0.0,0.0,0.0,0.0,-0.362804481898,-0.19167943901,0.0,0.0,0.828874957112,1.0
162.0,0.0,-0.0787513416853,0.0,0.0,0.0787513416853,0.0,0.0,0.0,0.0,0.0,-0.359449439666,-0.184943025981,0.0,0.0,0.825493586315,1.0
163.0,0.0,-0.107641983261,0.0,0.0,0.107641983261,0.0,0.0,0.0,0.0,0.0,-0.356103953508,-0.176515448832,0.0,0.0,0.820411495324,1.0
164.0,0.0,-0.135918424934,0.0,0.0,0.135918424934,0.0,0.0,0.0,0.0,0.0,-0.352768467024,-0.166434161043,0.0,0.0,0.81366569402,1.0
165.0,0.0,-0.16348851187,0.0,0.0,0.16348851187,0.0,0.0,0.0,0.0,0.0,-0.34944341166,-0.154742006705,0.0,0.0,0.805298595044,1.0
166.0,0.0,-0.190263279104,0.0,0.0,0.190263279104,0.0,0.0,0.0,0.0,0.0,-0.346129205271,-0.14148702864,0.0,0.0,0.795357823369,1.0
167.0,0.0,-0.216157231143,0.0,0.0,0.216157231143,0.0,0.0,0.0,0.0,0.0,-0.342826250728,-0.126722260245,0.0,0.0,0.783896009517,1.0
168.0,0.0,-0.241088607328,0.0,0.0,0.241088607328,0.0,0.0,0.0,0.0,0.0,-0.339534934599,-0.110505501879,0.0,0.0,0.77097056728,1.0
169.0,0.0,-0.264979632163,0.0,0.0,0.264979632163,0.0,0.0,0.0,0.0,0.0,-0.336255625895,-0.0928990827117,0.0,0.0,0.756643456817,1.0
170.0,0.0,-0.287756749871,0.0,0.0,0.287756749871,0.0,0.0,0.0,0.0,0.0,-0.332988674882,-0.0739696089584,0.0,0.0,0.740980934076,1.0
171.0,0.0,-0.309350842507,0.0,0.0,0.309350842507,0.0,0.0,0.0,0.0,0.0,-0.329734411975,-0.0537876994904,0.0,0.0,0.724053287516,1.0
172.0,0.0,-0.329697431001,0.0,0.0,0.329697431001,0.0,0.0,0.0,0.0,0.0,-0.3264931467,-0.0324277098265,0.0,0.0,0.705934563127,1.0
173.0,0.0,-0.348736858595,0.0,0.0,0.348736858595,0.0,0.0,0.0,0.0,0.0,-0.323265166748,-0.00996744555483,0.0,0.0,0.686702278807,1.0
174.0,0.0,-0.366414456182,0.0,0.0,0.366414456182,0.0,0.0,0.0,0.0,0.0,-0.320050737101,0.0135121337447,0.0,0.0,0.666437129154,1.0
175.0,0.0,-0.382680689126,0.0,0.0,0.382680689126,0.0,0.0,0.0,0.0,0.0,-0.316850099253,0.0379272189784,0.0,0.0,0.645222681769,1.0
176.0,0.0,-0.397491285213,0.0,0.0,0.397491285213,0.0,0.0,0.0,0.0,0.0,-0.313663470508,0.0631914633026,0.0,0.0,0.623145066189,1.0
177.0,0.0,-0.410807343451,0.0,0.0,0.410807343451,0.0,0.0,0.0,0.0,0.0,-0.310491043379,0.0892163000402,0.0,0.0,0.600292656581,1.0
178.0,0.0,-0.422595423496,0.0,0.0,0.422595423496,0.0,0.0,0.0,0.0,0.0,-0.307332985068,0.115911265606,0.0,0.0,0.576755749326,1.0
179.0,0.0,-0.432827615572,0.0,0.0,0.432827615572,0.0,0.0,0.0,0.0,0.0,-0.304189437041,0.14318432629,0.0,0.0,0.552626236669,1.0
180.0,0.0,-0.441481590781,0.0,0.0,0.441481590781,0.0,0.0,0.0,0.0,0.0,-0.301060514694,0.17094220774,0.0,0.0,0.527997277566,1.0
181.0,0.0,-0.448540631814,0.0,0.0,0.448540631814,0.0,0.0,0.0,0.0,0.0,-0.297946307116,0.199090725992,0.0,0.0,0.502962966891,1.0
182.0,0.0,-0.453993644112,0.0,0.0,0.453993644112,0.0,0.0,0.0,0.0,0.0,-0.294846876938,0.227535118897,0.0,0.0,0.477618004165,1.0
183.0,0.0,-0.457835147592,0.0,0.0,0.457835147592,0.0,0.0,0.0,0.0,0.0,-0.291762260277,0.256180376793,0.0,0.0,0.452057362929,1.0
184.0,0.0,-0.460065249145,0.0,0.0,0.460065249145,0.0,0.0,0.0,0.0,0.0,-0.288692466774,0.284931571309,0.0,0.0,0.426375961917,1.0
185.0,0.0,-0.460689596135,0.0,0.0,0.460689596135,0.0,0.0,0.0,0.0,0.0,-0.285637479721,0.313694181163,0.0,0.0,0.400668339116,1.0
186.0,0.0,-0.459719311237,0.0,0.0,0.459719311237,0.0,0.0,0.0,0.0,0.0,-0.282597256276,0.342374413879,0.0,0.0,0.375028329846,1.0
187.0,0.0,-0.457170908986,0.0,0.0,0.457170908986,0.0,0.0,0.0,0.0,0.0,-0.279571727769,0.370879522337,0.0,0.0,0.349548749895,1.0
188.0,0.0,-0.453066194468,0.0,0.0,0.453066194468,0.0,0.0,0.0,0.0,0.0,-0.276560800093,0.399118115117,0.0,0.0,0.32432108479,1.0
189.0,0.0,-0.447432144653,0.0,0.0,0.447432144653,0.0,0.0,0.0,0.0,0.0,-0.273564354182,0.427000459615,0.0,0.0,0.299435186203,1.0
190.0,0.0,-0.440300772929,0.0,0.0,0.440300772929,0.0,0.0,0.0,0.0,0.0,-0.270582246566,0.454438776957,0.0,0.0,0.274978976477,1.0
191.0,0.0,-0.431708977431,0.0,0.0,0.431708977431,0.0,0.0,0.0,0.0,0.0,-0.267614310009,0.481347527755,0.0,0.0,0.251038162236,1.0
192.0,0.0,-0.421698373821,0.0,0.0,0.421698373821,0.0,0.0,0.0,0.0,0.0,-0.264660354223,0.507643687807,0.0,0.0,0.227695957971,1.0
193.0,0.0,-0.410315113231,0.0,0.0,0.410315113231,0.0,0.0,0.0,0.0,0.0,-0.261720166655,0.533247012863,0.0,0.0,0.205032820481,1.0
194.0,0.0,-0.397609686113,0.0,0.0,0.397609686113,0.0,0.0,0.0,0.0,0.0,-0.258793513348,0.558080291658,0.0,0.0,0.183126194994,1.0
195.0,0.0,-0.383636712776,0.0,0.0,0.383636712776,0.0,0.0,0.0,0.0,0.0,-0.255880139858,0.582069586413,0.0,0.0,0.162050273729,1.0
196.0,0.0,-0.368454721465,0.0,0.0,0.368454721465,0.0,0.0,0.0,0.0,0.0,-0.252979772249,0.605144460099,0.0,0.0,0.141875767652,1.0
197.0,0.0,-0.352125914822,0.0,0.0,0.352125914822,0.0,0.0,0.0,0.0,0.0,-0.250092118135,0.627238189791,0.0,0.0,0.122669692074,1.0
198.0,0.0,-0.334715925647,0.0,0.0,0.334715925647,0.0,0.0,0.0,0.0,0.0,-0.247216867781,0.648287965477,0.0,0.0,0.104495166742,1.0
199.0,0.0,-0.31629356287,0.0,0.0,0.31629356287,0.0,0.0,0.0,0.0,0.0,-0.244353695257,0.668235073778,0.0,0.0,0.0874112309653,1.0
200.0,0.0,-0.29693054871,0.0,0.0,0.29693054871,0.0,0.0,0.0,0.0,0.0,-0.241502259634,0.687025066061,0.0,0.0,0.0714726743052,1.0
201.0,0.0,-0.276701247977,0.0,0.0,0.276701247977,0.0,0.0,0.0,0.0,0.0,-0.238662206225,0.704607910499,0.0,0.0,0.0567298832762,1.0
202.0,0.0,-0.255682390525,0.0,0.0,0.255682390525,0.0,0.0,0.0,0.0,0.0,-0.235833167863,0.720938127683,0.0,0.0,0.043228704454,1.0
203.0,0.0,-0.233952787863,0.0,0.0,0.233952787863,0.0,0.0,0.0,0.0,0.0,-0.233014766209,0.735974909465,0.0,0.0,0.0310103243263,1.0
204.0,0.0,-0.211593044943,0.0,0.0,0.211593044943,0.0,0.0,0.0,0.0,0.0,-0.230206613092,0.749682220748,0.0,0.0,0.0201111661599,1.0
205.0,0.0,-0.188685268172,0.0,0.0,0.188685268172,0.0,0.0,0.0,0.0,0.0,-0.227408311865,0.762028884035,0.0,0.0,0.0105628041003,1.0
206.0,0.0,-0.165312770653,0.0,0.0,0.165312770653,0.0,0.0,0.0,0.0,0.0,-0.224619458789,0.772988646556,0.0,0.0,0.00239189465534,1.0
207.0,0.0,-0.14155977573,0.0,0.0,0.14155977573,0.0,0.0,0.0,0.0,0.0,-0.221839644419,0.782540229925,0.0,0.0,-0.00437987434423,1.0
208.0,0.0,-0.117511119832,0.0,0.0,0.117511119832,0.0,0.0,0.0,0.0,0.0,-0.219068455009,0.790667362267,0.0,0.0,-0.0097358172765,1.0
209.0,0.0,-0.0932519556785,0.0,0.0,0.0932519556785,0.0,0.0,0.0,0.0,0.0,-0.216305473911,0.79735879287,0.0,0.0,-0.0136642667812,1.0
210.0,0.0,-0.0688674568333,0.0,0.0,0.0688674568333,0.0,0.0,0.0,0.0,0.0,-0.213550282978,0.802608289445,0.0,0.0,-0.0161585724233,1.0
211.0,0.0,-0.0444425246365,0.0,0.0,0.0444425246365,0.0,0.0,0.0,0.0,0.0,-0.210802463961,0.806414618154,0.0,0.0,-0.0172170821146,1.0
212.0,0.0,-0.0200614984866,0.0,0.0,0.0200614984866,0.0,0.0,0.0,0.0,0.0,-0.20806159989,0.808781506611,0.0,0.0,-0.0168431065008,1.0
213.0,0.0,0.00419212955117,0.0,0.0,-0.00419212955117,0.0,0.0,0.0,0.0,0.0,-0.205327276448,0.809717590128,0.0,0.0,-0.0150448665761,1.0
214.0,0.0,0.0282359948667,0.0,0.0,-0.0282359948667,0.0,0.0,0.0,0.0,0.0,-0.202599083313,0.809236341531,0.0,0.0,-0.0118354248444,1.0
215.0,0.0,0.0519891342368,0.0,0.0,-0.0519891342368,0.0,0.0,0.0,0.0,0.0,-0.199876615486,0.807355984914,0.0,0.0,-0.00723260040004,1.0
216.0,0.0,0.0753722526767,0.0,0.0,-0.0753722526767,0.0,0.0,0.0,0.0,0.0,-0.197159474585,0.804099393767,0.0,0.0,-0.00125886835172,1.0
217.0,0.0,0.0983079823507,0.0,0.0,-0.0983079823507,0.0,0.0,0.0,0.0,0.0,-0.194447270103,0.799493973963,0.0,0.0,0.00605875593389,1.0
218.0,0.0,0.120721132719,0.0,0.0,-0.120721132719,0.0,0.0,0.0,0.0,0.0,-0.191739620636,0.793571532117,0.0,0.0,0.0146888472464,1.0
219.0,0.0,0.142538931131,0.0,0.0,-0.142538931131,0.0,0.0,0.0,0.0,0.0,-0.189036155065,0.786368129901,0.0,0.0,0.0245957150339,1.0
220.0,0.0,0.163691253117,0.0,0.0,-0.163691253117,0.0,0.0,0.0,0.0,0.0,-0.18633651369,0.77792392493,0.0,0.0,0.0357395613801,1.0
221.0,0.0,0.184110841676,0.0,0.0,-0.184110841676,0.0,0.0,0.0,0.0,0.0,-0.183640349323,0.768282998875,0.0,0.0,0.0480766518015,1.0
222.0,0.0,0.203733514884,0.0,0.0,-0.203733514884,0.0,0.0,0.0,0.0,0.0,-0.180947328323,0.757493173505,0.0,0.0,0.0615594981721,1.0
223.0,0.0,0.222498361222,0.0,0.0,-0.222498361222,0.0,0.0,0.0,0.0,0.0,-0.178257131578,0.745605815376,0.0,0.0,0.0761370530456,1.0
224.0,0.0,0.24034792204,0.0,0.0,-0.24034792204,0.0,0.0,0.0,0.0,0.0,-0.175569455431,0.732675629956,0.0,0.0,0.0917549146136,1.0
225.0,0.0,0.257228360641,0.0,0.0,-0.257228360641,0.0,0.0,0.0,0.0,0.0,-0.172884012542,0.718760445952,0.0,0.0,0.108355541506,1.0
226.0,0.0,0.273089617516,0.0,0.0,-0.273089617516,0.0,0.0,0.0,0.0,0.0,-0.170200532687,0.703920990696,0.0,0.0,0.125878476617,1.0
227.0,0.0,0.287885551306,0.0,0.0,-0.287885551306,0.0,0.0,0.0,0.0,0.0,-0.167518763499,0.688220657397,0.0,0.0,0.144260579104,1.0
228.0,0.0,0.301574065127,0.0,0.0,-0.301574065127,0.0,0.0,0.0,0.0,0.0,-0.164838471126,0.671725265165,0.0,0.0,0.163436263708,1.0
229.0,0.0,0.314117217941,0.0,0.0,-0.314117217941,0.0,0.0,0.0,0.0,0.0,-0.16215944084,0.654502812661,0.0,0.0,0.183337746498,1.0
230.0,0.0,0.325481320724,0.0,0.0,-0.325481320724,0.0,0.0,0.0,0.0,0.0,-0.159481477557,0.636623226293,0.0,0.0,0.20389529615,1.0
231.0,0.0,0.335637017207,0.0,0.0,-0.335637017207,0.0,0.0,0.0,0.0,0.0,-0.156804406298,0.618158103858,0.0,0.0,0.225037489845,1.0
232.0,0.0,0.344559349059,0.0,0.0,-0.344559349059,0.0,0.0,0.0,0.0,0.0,-0.154128072569,0.599180454553,0.0,0.0,0.246691472877,1.0
233.0,0.0,0.352227805406,0.0,0.0,-0.352227805406,0.0,0.0,0.0,0.0,0.0,-0.151452342676,0.579764436285,0.0,0.0,0.268783221039,1.0
234.0,0.0,0.358626356641,0.0,0.0,-0.358626356641,0.0,0.0,0.0,0.0,0.0,-0.148777103955,0.559985091187,0.0,0.0,0.291237804858,1.0
235.0,0.0,0.363743472558,0.0,0.0,-0.363743472558,0.0,0.0,0.0,0.0,0.0,-0.146102264939,0.539918080289,0.0,0.0,0.313979654772,1.0
236.0,0.0,0.367572124846,0.0,0.0,-0.367572124846,0.0,0.0,0.0,0.0,0.0,-0.143427755442,0.519639418245,0.0,0.0,0.336932826313,1.0
237.0,0.0,0.370109774096,0.0,0.0,-0.370109774096,0.0,0.0,0.0,0.0,0.0,-0.140753526576,0.499225209038,0.0,0.0,0.360021264386,1.0
238.0,0.0,0.371358341472,0.0,0.0,-0.371358341472,0.0,0.0,0.0,0.0,0.0,-0.138079550689,0.47875138355,0.0,0.0,0.383169065761,1.0
239.0,0.0,0.371324165273,0.0,0.0,-0.371324165273,0.0,0.0,0.0,0.0,0.0,-0.135405821236,0.458293439911,0.0,0.0,0.406300738853,1.0
240.0,0.0,0.370017942672,0.0,0.0,-0.370017942672,0.0,0.0,0.0,0.0,0.0,-0.132732352574,0.437926187462,0.0,0.0,0.429341459965,1.0
241.0,0.0,0.367454656941,0.0,0.0,-0.367454656941,0.0,0.0,0.0,0.0,0.0,-0.130059179689,0.417723495211,0.0,0.0,0.4522173251,1.0
242.0,0.0,0.36365349054,0.0,0.0,-0.36365349054,0.0,0.0,0.0,0.0,0.0,-0.127386357857,0.397758045598,0.0,0.0,0.474855596545,1.0
243.0,0.0,0.358637724479,0.0,0.0,-0.358637724479,0.0,0.0,0.0,0.0,0.0,-0.12471396223,0.378101094372,0.0,0.0,0.497184943398,1.0
244.0,0.0,0.352434624422,0.0,0.0,-0.352434624422,0.0,0.0,0.0,0.0,0.0,-0.12204208737,0.358822237354,0.0,0.0,0.519135675276,1.0
245.0,0.0,0.345075314026,0.0,0.0,-0.345075314026,0.0,0.0,0.0,0.0,0.0,-0.119370846706,0.33998918484,0.0,0.0,0.540639968454,1.0
246.0,0.0,0.336594636058,0.0,0.0,-0.336594636058,0.0,0.0,0.0,0.0,0.0,-0.116700371942,0.321667544346,0.0,0.0,0.561632083713,1.0
247.0,0.0,0.32703100187,0.0,0.0,-0.32703100187,0.0,0.0,0.0,0.0,0.0,-0.114030812399,0.303920612376,0.0,0.0,0.582048575225,1.0
248.0,0.0,0.316426229845,0.0,0.0,-0.316426229845,0.0,0.0,0.0,0.0,0.0,-0.111362334312,0.286809175866,0.0,0.0,0.601828489822,1.0
249.0,0.0,0.304825373463,0.0,0.0,-0.304825373463,0.0,0.0,0.0,0.0,0.0,-0.108695120061,0.270391323883,0.0,0.0,0.620913556057,1.0
250.0,0.0,0.292276539652,0.0,0.0,-0.292276539652,0.0,0.0,0.0,0.0,0.0,-0.106029367365,0.25472227017,0.0,0.0,0.639248362466,1.0
251.0,0.0,0.278830698155,0.0,0.0,-0.278830698155,0.0,0.0,0.0,0.0,0.0,-0.103365288424,0.239854187034,0.0,0.0,0.656780524542,1.0
252.0,0.0,0.264541482605,0.0,0.0,-0.264541482605,0.0,0.0,0.0,0.0,0.0,-0.100703109023,0.225836051069,0.0,0.0,0.673460839908,1.0
253.0,0.0,0.249464984103,0.0,0.0,-0.249464984103,0.0,0.0,0.0,0.0,0.0,-0.0980430675861,0.212713501144,0.0,0.0,0.689243431269,1.0
254.0,0.0,0.233659538032,0.0,0.0,-0.233659538032,0.0,0.0,0.0,0.0,0.0,-0.0953854142114,0.200528709035,0.0,0.0,0.704085876754,1.0
255.0,0.0,0.217185504926,0.0,0.0,-0.217185504926,0.0,0.0,0.0,0.0,0.0,-0.0927304096594,0.189320263052,0.0,0.0,0.717949327288,1.0
256.0,0.0,0.200105046174,0.0,0.0,-0.200105046174,0.0,0.0,0.0,0.0,0.0,-0.0900783243208,0.179123064955,0.0,0.0,0.730798610725,1.0
257.0,0.0,0.182481895389,0.0,0.0,-0.182481895389,0.0,0.0,0.0,0.0,0.0,-0.0874294371576,0.169968240384,0.0,0.0,0.742602322458,1.0
258.0,0.0,0.164381126258,0.0,0.0,-0.164381126258,0.0,0.0,0.0,0.0,0.0,-0.0847840346242,0.161883063032,0.0,0.0,0.753332902344,1.0
259.0,0.0,0.145868917696,0.0,0.0,-0.145868917696,0.0,0.0,0.0,0.0,0.0,-0.0821424095707,0.154890892676,0.0,0.0,0.762966697753,1.0
260.0,0.0,0.127012317144,0.0,0.0,-0.127012317144,0.0,0.0,0.0,0.0,0.0,-0.0795048601349,0.149011127185,0.0,0.0,0.771484012681,1.0
261.0,0.0,0.107879002828,0.0,0.0,-0.107879002828,0.0,0.0,0.0,0.0,0.0,-0.0768716886241,0.144259168549,0.0,0.0,0.778869142827,1.0
262.0,0.0,0.0885370458176,0.0,0.0,-0.0885370458176,0.0,0.0,0.0,0.0,0.0,-0.0742432003925,0.140646402928,0.0,0.0,0.785110396679,1.0
263.0,0.0,0.0690546726943,0.0,0.0,-0.0690546726943,0.0,0.0,0.0,0.0,0.0,-0.0716197027175,0.138180194679,0.0,0.0,0.790200102604,1.0
264.0,0.0,0.0495000296468,0.0,0.0,-0.0495000296468,0.0,0.0,0.0,0.0,0.0,-0.0690015036785,0.136863894253,0.0,0.0,0.794134602069,1.0
265.0,0.0,0.0299409487885,0.0,0.0,-0.0299409487885,0.0,0.0,0.0,0.0,0.0,-0.0663889110426,0.136696859843,0.0,0.0,0.796914229114,1.0
266.0,0.0,0.0104447174859,0.0,0.0,-0.0104447174859,0.0,0.0,0.0,0.0,0.0,-0.0637822311606,0.137674492576,0.0,0.0,0.798543276263,1.0
267.0,0.0,-0.00892214853628,0.0,0.0,0.00892214853628,0.0,0.0,0.0,0.0,0.0,-0.061181767877,0.139788285018,0.0,0.0,0.799029947105,1.0
268.0,0.0,-0.0280941275625,0.0,0.0,0.0280941275625,0.0,0.0,0.0,0.0,0.0,-0.0585878214579,0.143025882725,0.0,0.0,0.798386295817,1.0
269.0,0.0,-0.0470069089998,0.0,0.0,0.0470069089998,0.0,0.0,0.0,0.0,0.0,-0.0560006875401,0.147371158516,0.0,0.0,0.796628153944,1.0
270.0,0.0,-0.0655976045341,0.0,0.0,0.0655976045341,0.0,0.0,0.0,0.0,0.0,-0.0534206561044,0.152804299102,0.0,0.0,0.793775044793,1.0
271.0,0.0,-0.0838049526513,0.0,0.0,0.0838049526513,0.0,0.0,0.0,0.0,0.0,-0.0508480104784,0.15930190368,0.0,0.0,0.789850085842,1.0
272.0,0.0,-0.101569515877,0.0,0.0,0.101569515877,0.0,0.0,0.0,0.0,0.0,-0.0482830263686,0.166837094043,0.0,0.0,0.784879879588,1.0
273.0,0.0,-0.118833870113,0.0,0.0,0.118833870113,0.0,0.0,0.0,0.0,0.0,-0.0457259709282,0.175379635752,0.0,0.0,0.77889439332,1.0
274.0,0.0,-0.135542785488,0.0,0.0,0.135542785488,0.0,0.0,0.0,0.0,0.0,-0.0431771018618,0.184896069835,0.0,0.0,0.771926828303,1.0
275.0,0.0,-0.151643398174,0.0,0.0,0.151643398174,0.0,0.0,0.0,0.0,0.0,-0.0406366665697,0.195349854496,0.0,0.0,0.764013478934,1.0
276.0,0.0,-0.167085372635,0.0,0.0,0.167085372635,0.0,0.0,0.0,0.0,0.0,-0.0381049013351,0.206701516252,0.0,0.0,0.755193582413,1.0
277.0,0.0,-0.181821053859,0.0,0.0,0.181821053859,0.0,0.0,0.0,0.0,0.0,-0.0355820305566,0.218908809907,0.0,0.0,0.745509159537,1.0
278.0,0.0,-0.195805609097,0.0,0.0,0.195805609097,0.0,0.0,0.0,0.0,0.0,-0.0330682660275,0.231926886731,0.0,0.0,0.735004847242,1.0
279.0,0.0,-0.208997158745,0.0,0.0,0.208997158745,0.0,0.0,0.0,0.0,0.0,-0.030563806265,0.24570847021,0.0,0.0,0.723727723525,1.0
280.0,0.0,-0.221356895975,0.0,0.0,0.221356895975,0.0,0.0,0.0,0.0,0.0,-0.0280688358903,0.26020403869,0.0,0.0,0.71172712542,1.0
281.0,0.0,-0.232849194816,0.0,0.0,0.232849194816,0.0,0.0,0.0,0.0,0.0,-0.0255835250617,0.275362014234,0.0,0.0,0.699054460704,1.0
282.0,0.0,-0.24344170641,0.0,0.0,0.24344170641,0.0,0.0,0.0,0.0,0.0,-0.0231080289631,0.291128956993,0.0,0.0,0.685763014044,1.0
283.0,0.0,-0.253105443195,0.0,0.0,0.253105443195,0.0,0.0,0.0,0.0,0.0,-0.0206424873467,0.307449764371,0.0,0.0,0.671907748283,1.0
284.0,0.0,-0.261814850838,0.0,0.0,0.261814850838,0.0,0.0,0.0,0.0,0.0,-0.0181870241344,0.324267874269,0.0,0.0,0.657545101597,1.0
285.0,0.0,-0.269547867771,0.0,0.0,0.269547867771,0.0,0.0,0.0,0.0,0.0,-0.0157417470758,0.341525471665,0.0,0.0,0.642732781259,1.0
286.0,0.0,-0.276285972217,0.0,0.0,0.276285972217,0.0,0.0,0.0,0.0,0.0,-0.0133067474652,0.359163697802,0.0,0.0,0.627529554733,1.0
287.0,0.0,-0.282014216662,0.0,0.0,0.282014216662,0.0,0.0,0.0,0.0,0.0,-0.0108820999179,0.377122861231,0.0,0.0,0.611995038852,1.0
288.0,0.0,-0.286721249743,0.0,0.0,0.286721249743,0.0,0.0,0.0,0.0,0.0,-0.00846786220507,0.395342649982,0.0,0.0,0.596189487812,1.0
289.0,0.0,-0.290399325601,0.0,0.0,0.290399325601,0.0,0.0,0.0,0.0,0.0,-0.00606407514884,0.413762344117,0.0,0.0,0.580173580734,1.0
290.0,0.0,-0.293044300743,0.0,0.0,0.293044300743,0.0,0.0,0.0,0.0,0.0,-0.00367076257613,0.432321027922,0.0,0.0,0.564008209502,1.0
291.0,0.0,-0.294655618553,0.0,0.0,0.294655618553,0.0,0.0,0.0,0.0,0.0,-0.00128793133155,0.450957801032,0.0,0.0,0.547754267636,1.0
292.0,0.0,-0.295236281592,0.0,0.0,0.295236281592,0.0,0.0,0.0,0.0,0.0,0.00108442865126,0.469611987754,0.0,0.0,0.531472440898,1.0
293.0,0.0,-0.294792811889,0.0,0.0,0.294792811889,0.0,0.0,0.0,0.0,0.0,0.00344634422063,0.488223343886,0.0,0.0,0.515223000334,1.0
294.0,0.0,-0.293335199449,0.0,0.0,0.293335199449,0.0,0.0,0.0,0.0,0.0,0.00579785882119,0.506732260356,0.0,0.0,0.499065598465,1.0
295.0,0.0,-0.290876839276,0.0,0.0,0.290876839276,0.0,0.0,0.0,0.0,0.0,0.00813903225242,0.525079962981,0.0,0.0,0.483059069271,1.0
296.0,0.0,-0.287434457191,0.0,0.0,0.287434457191,0.0,0.0,0.0,0.0,0.0,0.010469940373,0.543208707717,0.0,0.0,0.467261232656,1.0
297.0,0.0,-0.283028024816,0.0,0.0,0.283028024816,0.0,0.0,0.0,0.0,0.0,0.012790674752,0.561061970747,0.0,0.0,0.451728704005,1.0
298.0,0.0,-0.277680664097,0.0,0.0,0.277680664097,0.0,0.0,0.0,0.0,0.0,0.0151013422693,0.57858463281,0.0,0.0,0.43651670946,1.0
299.0,0.0,-0.271418541781,0.0,0.0,0.271418541781,0.0,0.0,0.0,0.0,0.0,0.0174020646659,0.595723157172,0.0,0.0,0.421678907494,1.0
300.0,0.0,-0.264270754293,0.0,0.0,0.264270754293,0.0,0.0,0.0,0.0,0.0,0.0196929780475,0.612425760689,0.0,0.0,0.407267217359,1.0
301.0,0.0,-0.256269203493,0.0,0.0,0.256269203493,0.0,0.0,0.0,0.0,0.0,0.0219742323418,0.628642577426,0.0,0.0,0.393331654915,1.0
302.0,0.0,-0.247448463804,0.0,0.0,0.247448463804,0.0,0.0,0.0,0.0,0.0,0.0242459907136,0.644325814335,0.0,0.0,0.379920176379,1.0
303.0,0.0,-0.237845641252,0.0,0.0,0.237845641252,0.0,0.0,0.0,0.0,0.0,0.026508428938,0.659429898509,0.0,0.0,0.367078530429,1.0
304.0,0.0,-0.227500224962,0.0,0.0,0.227500224962,0.0,0.0,0.0,0.0,0.0,0.0287617347367,0.673911615605,0.0,0.0,0.354850119132,1.0
305.0,0.0,-0.216453931687,0.0,0.0,0.216453931687,0.0,0.0,0.0,0.0,0.0,0.0310061070769,0.687730238989,0.0,0.0,0.343275868088,1.0
306.0,0.0,-0.204750543953,0.0,0.0,0.204750543953,0.0,0.0,0.0,0.0,0.0,0.0332417554389,0.700847649282,0.0,0.0,0.332394106157,1.0
307.0,0.0,-0.192435742448,0.0,0.0,0.192435742448,0.0,0.0,0.0,0.0,0.0,0.0354688990524,0.713228443937,0.0,0.0,0.322240455116,1.0
308.0,0.0,-0.179556933259,0.0,0.0,0.179556933259,0.0,0.0,0.0,0.0,0.0,0.0376877661057,0.724840036579,0.0,0.0,0.312847729527,1.0
309.0,0.0,-0.166163070601,0.0,0.0,0.166163070601,0.0,0.0,0.0,0.0,0.0,0.0398985929307,0.735652745832,0.0,0.0,0.304245847099,1.0
310.0,0.0,-0.152304475693,0.0,0.0,0.152304475693,0.0,0.0,0.0,0.0,0.0,0.0421016231665,0.745639873431,0.0,0.0,0.296461749736,1.0
311.0,0.0,-0.138032652421,0.0,0.0,0.138032652421,0.0,0.0,0.0,0.0,0.0,0.0442971069044,0.754777771423,0.0,0.0,0.289519335482,1.0
312.0,0.0,-0.12340010046,0.0,0.0,0.12340010046,0.0,0.0,0.0,0.0,0.0,0.0464852998181,0.763045898327,0.0,0.0,0.283439401491,1.0
313.0,0.0,-0.108460126514,0.0,0.0,0.108460126514,0.0,0.0,0.0,0.0,0.0,0.0486664622815,0.770426864151,0.0,0.0,0.27823959813,1.0
314.0,0.0,-0.0932666543397,0.0,0.0,0.0932666543397,0.0,0.0,0.0,0.0,0.0,0.0508408584773,0.776906464191,0.0,0.0,0.273934394286,1.0
315.0,0.0,-0.0778740342131,0.0,0.0,0.0778740342131,0.0,0.0,0.0,0.0,0.0,0.0530087555004,0.782473701605,0.0,0.0,0.270535053895,1.0
316.0,0.0,-0.0623368525075,0.0,0.0,0.0623368525075,0.0,0.0,0.0,0.0,0.0,0.055170422458,0.787120798767,0.0,0.0,0.268049623691,1.0
317.0,0.0,-0.0467097420279,0.0,0.0,0.0467097420279,0.0,0.0,0.0,0.0,0.0,0.0573261295706,0.790843197456,0.0,0.0,0.266482932115,1.0
318.0,0.0,-0.0310471937541,0.0,0.0,0.0310471937541,0.0,0.0,0.0,0.0,0.0,0.0594761472756,0.793639547969,0.0,0.0,0.265836599306,1.0
319.0,0.0,-0.0154033706239,0.0,0.0,0.0154033706239,0.0,0.0,0.0,0.0,0.0,0.0616207453389,0.7955116873,0.0,0.0,0.266109058039,1.0
320.0,0.0,0.00016807601663,0.0,0.0,-0.00016807601663,0.0,0.0,0.0,0.0,0.0,0.0637601919745,0.796464606527,0.0,0.0,0.267295585447,1.0
321.0,0.0,0.0156141866893,0.0,0.0,-0.0156141866893,0.0,0.0,0.0,0.0,0.0,0.0658947529777,0.796506407637,0.0,0.0,0.269388345341,1.0
